1443.000,4.250
1446.000,4.454
1452.000,4.150
1456.000,4.045
1459.000,4.048
1469.000,4.062
1477.000,4.061
1479.000,4.103
1481.000,4.380
1488.000,4.095
1490.000,4.100
1507.000,4.185
1511.000,4.088
1513.000,4.056
1518.000,4.480
1520.000,4.000
1526.000,4.156
1528.000,4.087
1532.000,4.095
1536.000,4.222
1539.000,4.370
1541.000,4.423
1555.000,4.354
1558.000,4.115
1561.000,4.006
1568.000,4.000
1569.000,4.589
1577.000,4.104
1578.000,4.161
1586.000,4.424
1588.000,4.170
1590.000,4.000
1591.000,4.341
1595.000,4.045
1602.000,4.100
1604.000,4.167
1618.000,4.209
1619.000,4.030
1623.000,4.214
1638.000,4.205
1643.000,4.288
1645.000,4.061
1654.000,4.447
1663.000,4.130
1668.000,4.000
1670.000,4.714
1673.000,4.370
1681.000,4.132
1682.000,4.407
1684.000,4.032
1692.000,4.478
1697.000,4.184
1699.000,4.313
1702.000,4.550
1703.000,4.077
1704.000,4.194
1707.000,4.330
1718.000,4.469
1720.000,4.022
1722.000,4.243
1724.000,4.101
1727.000,4.035
1728.000,4.213
1732.000,4.471
1734.000,4.270
1740.000,4.000
1744.000,4.064
1746.000,4.405
1751.000,4.429
1764.000,4.091
1771.000,4.333
1786.000,4.019
1789.000,4.172
1795.000,4.320
1797.000,4.177
1802.000,4.033
1805.000,4.086
1806.000,4.234
1816.000,4.097
1821.000,4.037
1823.000,4.000
1830.000,4.100
1834.000,4.092
1835.000,4.114
1836.000,4.168
1842.000,4.129
1846.000,4.033
1847.000,4.317
1853.000,4.121
1856.000,4.694
1857.000,4.268
1862.000,4.400
1863.000,4.500
1866.000,4.094
1881.000,4.333
1885.000,4.158
1892.000,4.273
1894.000,4.244
1895.000,4.035
1896.000,4.150
1901.000,4.173
1903.000,4.020
1905.000,4.106
1913.000,4.295
1926.000,4.085
1940.000,4.672
1949.000,4.176
1959.000,4.508
1963.000,4.181
1966.000,4.364
1971.000,4.273
1972.000,4.410
1983.000,4.143
1986.000,4.591
1991.000,4.292
1994.000,4.103
1997.000,4.075
2002.000,4.102
2003.000,4.344
2009.000,4.037
2014.000,4.259
2027.000,4.019
2034.000,4.216
2044.000,4.120
2045.000,4.040
2048.000,4.143
2049.000,4.114
2055.000,4.174
2056.000,4.098
2061.000,4.300
2062.000,4.148
2064.000,4.000
2065.000,4.452
2066.000,4.069
2070.000,4.413
2072.000,4.000
2080.000,4.281
2082.000,4.338
2083.000,4.350
2091.000,4.088
2094.000,4.056
2096.000,4.182
2107.000,4.069
2108.000,4.364
2117.000,4.261
2118.000,4.506
2123.000,4.086
2124.000,4.260
2137.000,4.130
2139.000,4.132
2141.000,4.200
2145.000,4.064
2155.000,4.690
2159.000,4.471
2163.000,4.104
2165.000,4.093
2170.000,4.230
2171.000,4.446
2175.000,4.136
2176.000,4.218
2178.000,4.287
2184.000,4.233
2185.000,4.276
2193.000,4.000
2197.000,4.107
2201.000,4.354
2203.000,4.054
2207.000,4.238
2214.000,4.160
2220.000,4.034
2224.000,4.237
2232.000,4.050
2239.000,4.092
2240.000,4.283
2241.000,4.250
2243.000,4.683
2253.000,4.097
2256.000,4.000
2259.000,4.472
2266.000,4.050
2268.000,4.261
2271.000,4.112
2276.000,4.324
2280.000,4.105
2281.000,4.052
2282.000,4.027
2287.000,4.444
2289.000,4.054
2291.000,4.000
2293.000,4.322
2294.000,4.113
2295.000,4.409
2297.000,4.048
2303.000,4.169
2307.000,4.386
2308.000,4.254
2311.000,4.000
2313.000,4.419
2317.000,4.164
2324.000,4.034
2331.000,4.214
2332.000,4.065
2337.000,4.182
2339.000,4.957
2340.000,4.361
2343.000,4.194
2363.000,4.581
2364.000,4.138
2365.000,4.191
2368.000,4.241
2369.000,4.448
2370.000,4.092
2372.000,4.352
2373.000,4.095
2374.000,4.113
2379.000,4.192
2384.000,4.097
2388.000,4.045
2392.000,4.023
2396.000,4.083
2397.000,4.000
2398.000,4.078
2401.000,4.360
2407.000,4.059
2414.000,4.159
2417.000,4.448
2420.000,4.234
2422.000,4.143
2423.000,4.040
2441.000,4.074
2447.000,4.211
2452.000,4.096
2460.000,4.118
2465.000,4.306
2467.000,4.409
2468.000,4.208
2474.000,4.250
2475.000,4.054
2476.000,4.164
2477.000,4.475
2488.000,4.200
2497.000,4.504
2505.000,4.094
2510.000,4.535
2511.000,4.207
2513.000,4.076
2514.000,4.419
2515.000,4.137
2520.000,4.104
2523.000,4.008
2527.000,4.143
2532.000,4.097
2543.000,4.458
2545.000,4.098
2547.000,4.144
2553.000,4.130
2554.000,4.024
2560.000,4.125
2571.000,4.074
2572.000,4.185
2573.000,4.010
2574.000,4.606
2578.000,4.143
2579.000,4.162
2581.000,4.052
2582.000,4.000
2583.000,4.341
2586.000,4.122
2587.000,4.032
2593.000,4.537
2606.000,4.220
2607.000,4.177
2608.000,4.009
2609.000,4.307
2613.000,4.091
2614.000,4.133
2619.000,4.237
2624.000,4.147
2626.000,4.045
2629.000,4.011
2631.000,4.270
2641.000,4.097
2646.000,4.130
2647.000,4.333
2652.000,4.049
2654.000,4.080
2656.000,4.091
2657.000,4.045
2659.000,4.106
2674.000,4.143
2676.000,4.170
2683.000,4.370
2687.000,4.261
2689.000,4.386
2690.000,4.217
2691.000,4.490
2694.000,4.500
2697.000,4.412
2698.000,4.000
2699.000,4.160
2704.000,4.042
2705.000,4.091
2706.000,4.080
2719.000,4.145
2726.000,4.595
2729.000,4.478
2731.000,4.271
2732.000,4.111
2733.000,4.434
2738.000,4.438
2741.000,4.000
2747.000,4.302
2750.000,4.295
2755.000,4.435
2756.000,4.038
2758.000,4.000
2760.000,4.103
2762.000,4.000
2764.000,4.186
2766.000,4.137
2768.000,4.037
2770.000,4.106
2773.000,4.072
2775.000,4.379
2778.000,4.236
2781.000,4.257
2784.000,4.070
2786.000,4.013
2788.000,4.419
2790.000,4.246
2791.000,4.562
2793.000,4.068
2798.000,4.065
2799.000,4.130
2808.000,4.115
2809.000,4.339
2814.000,4.047
2817.000,4.207
2828.000,4.017
2831.000,4.222
2832.000,4.000
2834.000,4.182
2838.000,4.513
2841.000,4.171
2849.000,4.510
2852.000,4.119
2859.000,4.195
2862.000,4.023
2867.000,4.250
2875.000,4.314
2884.000,4.200
2885.000,4.094
2900.000,4.034
2901.000,4.289
2903.000,4.089
2914.000,4.458
2922.000,4.535
2936.000,4.291
2942.000,4.473
2943.000,4.395
2944.000,4.218
2948.000,4.038
2951.000,4.231
2952.000,4.208
2957.000,4.453
2960.000,4.032
2964.000,4.542
2966.000,4.062
2970.000,4.292
2974.000,4.290
2975.000,4.190
2979.000,4.000
2981.000,4.267
2983.000,4.364
2997.000,4.012
3002.000,4.218
3006.000,4.154
3009.000,4.000
3011.000,4.315
3019.000,4.148
3020.000,4.018
3025.000,4.108
3027.000,4.217
3032.000,4.279
3036.000,4.526
3037.000,4.219
3038.000,4.042
3039.000,4.410
3044.000,4.016
3045.000,4.277
3049.000,4.268
3059.000,4.000
3061.000,4.125
3064.000,4.205
3073.000,4.544
3074.000,4.303
3078.000,4.062
3081.000,4.039
3085.000,4.171
3086.000,4.221
3088.000,4.020
3089.000,4.340
3092.000,4.019
3096.000,4.107
3100.000,4.200
3101.000,4.148
3103.000,4.128
3106.000,4.162
3117.000,4.297
3127.000,4.122
3135.000,4.098
3136.000,4.100
3139.000,4.119
3141.000,4.115
3142.000,4.074
3149.000,4.111
3151.000,4.122
3155.000,4.035
3159.000,4.034
3160.000,4.040
3161.000,4.141
3167.000,4.032
3171.000,4.182
3173.000,4.168
3175.000,4.092
3177.000,4.180
3181.000,4.360
3187.000,4.333
3188.000,4.238
3192.000,4.300
3198.000,4.105
3201.000,4.083
3203.000,4.049
3204.000,4.396
3207.000,4.141
3210.000,4.537
3211.000,4.052
3214.000,4.250
3221.000,4.293
3226.000,4.347
3231.000,4.124
3233.000,4.087
3235.000,4.108
3238.000,4.469
3244.000,4.125
3251.000,4.464
3256.000,4.069
3257.000,4.259
3259.000,4.046
3266.000,4.358
3273.000,4.100
3277.000,4.053
3281.000,4.032
3282.000,4.500
3284.000,4.293
3286.000,4.286
3287.000,4.583
3292.000,4.021
3294.000,4.113
3296.000,4.375
3298.000,4.438
3299.000,4.053
3303.000,4.400
3304.000,4.165
3305.000,4.279
3306.000,4.667
3310.000,4.121
3314.000,4.003
3315.000,4.022
3316.000,4.000
3318.000,4.243
3321.000,4.000
3322.000,4.271
3324.000,4.905
3335.000,4.074
3339.000,4.012
3343.000,4.122
3344.000,4.393
3347.000,4.400
3348.000,4.000
3350.000,4.326
3351.000,4.000
3356.000,4.402
3357.000,4.072
3365.000,4.157
3367.000,4.262
3372.000,4.258
3390.000,4.187
3397.000,4.069
3400.000,4.060
3403.000,4.141
3405.000,4.122
3406.000,4.049
3409.000,4.205
3412.000,4.157
3413.000,4.110
3414.000,4.098
3415.000,4.012
3419.000,4.033
3420.000,4.355
3421.000,4.333
3424.000,4.197
3428.000,4.000
3437.000,4.500
3439.000,4.101
3440.000,4.259
3446.000,4.472
3449.000,4.172
3452.000,4.459
3455.000,4.043
3456.000,4.418
3458.000,4.000
3460.000,4.214
3461.000,4.703
3466.000,4.162
3467.000,4.085
3468.000,4.015
3472.000,4.040
3474.000,4.435
3485.000,4.250
3486.000,4.082
3497.000,4.185
3501.000,4.208
3502.000,4.394
3503.000,4.094
3506.000,4.294
3522.000,4.032
3531.000,4.234
3534.000,4.073
3539.000,4.038
3540.000,4.111
3541.000,4.229
3544.000,4.345
3553.000,4.085
3558.000,4.310
3559.000,4.392
3560.000,4.460
3572.000,4.234
3580.000,4.028
3583.000,4.200
3587.000,4.349
3588.000,4.067
3590.000,4.165
3592.000,4.361
3595.000,4.000
3596.000,4.688
3601.000,4.127
3604.000,4.593
3606.000,4.114
3611.000,4.029
3629.000,4.161
3633.000,4.000
3635.000,4.209
3644.000,4.024
3646.000,4.140
3649.000,4.255
3653.000,4.207
3657.000,4.158
3659.000,4.219
3666.000,4.143
3671.000,4.202
3682.000,4.462
3684.000,4.281
3685.000,4.068
3686.000,4.400
3688.000,4.457
3697.000,4.029
3699.000,4.607
3704.000,4.443
3706.000,4.115
3711.000,4.193
3723.000,4.256
3738.000,4.531
3740.000,4.277
3744.000,4.083
3747.000,4.031
3755.000,4.472
3757.000,4.264
3759.000,4.010
3761.000,4.187
3765.000,4.000
3769.000,4.290
3770.000,4.004
3774.000,4.000
3780.000,4.240
3781.000,4.484
3782.000,4.062
3786.000,4.032
3787.000,4.050
3789.000,4.232
3790.000,4.264
3795.000,4.138
3796.000,4.015
3809.000,4.404
3810.000,4.403
3813.000,4.448
3815.000,4.333
3818.000,4.106
3819.000,4.042
3820.000,4.422
3830.000,4.051
3832.000,4.111
3834.000,4.254
3835.000,4.473
3840.000,4.088
3844.000,4.082
3845.000,4.122
3848.000,4.154
3852.000,4.439
3853.000,4.248
3854.000,4.049
3858.000,4.278
3864.000,4.520
3867.000,4.000
3872.000,4.479
3877.000,4.409
3889.000,4.293
3890.000,4.197
3891.000,4.160
3897.000,4.095
3902.000,4.891
3912.000,4.475
3919.000,4.072
3920.000,4.133
3930.000,4.263
3936.000,4.353
3937.000,4.274
3938.000,4.170
3943.000,4.215
3947.000,4.118
3960.000,4.179
3963.000,4.026
3978.000,4.417
3979.000,4.144
3989.000,4.000
3994.000,4.037
3996.000,4.134
4027.000,4.353
4031.000,4.059
4032.000,4.281
4034.000,4.324
4035.000,4.035
4038.000,4.000
4044.000,4.226
4047.000,4.289
4050.000,4.298
4052.000,4.235
4065.000,4.190
4068.000,4.150
4076.000,4.021
4080.000,4.181
4081.000,4.000
4084.000,4.339
4086.000,4.487
4092.000,4.153
4093.000,4.344
4094.000,4.170
4100.000,4.143
4107.000,4.020
4108.000,4.344
4110.000,4.333
4112.000,4.043
4117.000,4.088
4118.000,4.063
4128.000,4.000
4129.000,4.000
4135.000,4.242
4136.000,4.513
4143.000,4.458
4145.000,4.120
4146.000,4.120
4147.000,4.328
4154.000,4.435
4159.000,4.045
4162.000,4.103
4168.000,4.370
4172.000,4.471
4173.000,4.018
4174.000,4.075
4176.000,4.636
4177.000,4.336
4179.000,4.491
4182.000,4.152
4187.000,4.522
4189.000,4.576
4191.000,4.038
4194.000,4.086
4195.000,4.317
4197.000,4.304
4201.000,4.292
4204.000,4.400
4206.000,4.319
4207.000,4.247
4208.000,4.062
4213.000,4.061
4215.000,4.003
4216.000,4.074
4217.000,4.010
4221.000,4.146
4236.000,4.098
4239.000,4.118
4241.000,4.051
4243.000,4.056
4254.000,4.417
4255.000,4.122
4264.000,4.238
4273.000,4.667
4277.000,4.135
4288.000,4.111
4290.000,4.053
4293.000,4.357
4297.000,4.277
4298.000,4.253
4299.000,4.100
4301.000,4.171
4304.000,4.200
4313.000,4.083
4320.000,4.259
4324.000,4.273
4327.000,4.130
4333.000,4.047
4337.000,4.058
4342.000,4.279
4348.000,4.083
4357.000,4.209
4361.000,4.167
4363.000,4.328
4372.000,4.040
4373.000,4.092
4374.000,4.339
4375.000,4.055
4384.000,4.003
4398.000,4.150
4400.000,4.154
4405.000,4.467
4410.000,4.000
4413.000,4.000
4416.000,4.036
4423.000,4.214
4424.000,4.364
4432.000,4.015
4448.000,4.177
4449.000,4.088
4457.000,4.297
4461.000,4.410
4468.000,4.106
4469.000,4.030
4470.000,4.131
4474.000,4.139
4484.000,4.062
4494.000,4.203
4495.000,4.139
4499.000,4.031
4503.000,4.158
4504.000,4.120
4505.000,4.208
4507.000,4.366
4511.000,4.184
4515.000,4.409
4516.000,4.382
4518.000,4.548
4536.000,4.235
4546.000,4.160
4551.000,4.024
4558.000,4.238
4559.000,4.279
4563.000,4.350
4567.000,4.068
4576.000,4.000
4582.000,4.196
4584.000,4.581
4586.000,4.077
4589.000,4.593
4594.000,4.056
4595.000,4.592
4599.000,4.064
4613.000,4.049
4634.000,4.814
4639.000,4.288
4641.000,4.025
4645.000,4.175
4649.000,4.818
4652.000,4.260
4654.000,4.062
4657.000,4.000
4659.000,4.108
4660.000,4.000
4661.000,4.020
4664.000,4.158
4665.000,4.091
4667.000,4.378
4668.000,4.281
4674.000,4.095
4677.000,4.227
4686.000,4.363
4687.000,4.250
4694.000,4.171
4697.000,4.209
4701.000,4.381
4702.000,4.068
4716.000,4.265
4718.000,4.065
4719.000,4.250
4720.000,4.191
4721.000,4.014
4723.000,4.273
4724.000,4.121
4731.000,4.055
4734.000,4.094
4735.000,4.000
4737.000,4.294
4741.000,4.409
4743.000,4.100
4744.000,4.076
4748.000,4.218
4750.000,4.016
4751.000,4.000
4752.000,4.167
4755.000,4.760
4757.000,4.155
4762.000,4.068
4764.000,4.125
4765.000,4.052
4768.000,4.167
4772.000,4.120
4773.000,4.146
4774.000,4.284
4776.000,4.400
4778.000,4.250
4779.000,4.197
4780.000,4.191
4784.000,4.034
4785.000,4.018
4794.000,4.294
4795.000,4.069
4797.000,4.018
4801.000,4.735
4802.000,4.070
4809.000,4.017
4811.000,4.119
4813.000,4.183
4815.000,4.405
4816.000,4.223
4817.000,4.380
4831.000,4.101
4833.000,4.037
4842.000,4.000
4843.000,4.069
4847.000,4.014
4850.000,4.000
4853.000,4.105
4858.000,4.044
4859.000,4.233
4864.000,4.182
4866.000,4.027
4871.000,4.000
4873.000,4.214
4874.000,4.387
4876.000,4.056
4882.000,4.030
4885.000,4.467
4888.000,4.344
4889.000,4.347
4895.000,4.132
4898.000,4.167
4900.000,4.087
4903.000,4.018
4904.000,4.562
4912.000,4.000
4919.000,4.081
4920.000,4.060
4921.000,4.213
4924.000,4.024
4925.000,4.762
4929.000,4.214
4930.000,4.000
4931.000,4.213
4937.000,4.121
4943.000,4.048
4944.000,4.364
4947.000,4.250
4949.000,4.079
4955.000,4.143
4959.000,4.160
4960.000,4.173
4968.000,4.357
4971.000,4.071
4981.000,4.052
4982.000,4.622
4986.000,4.370
4990.000,4.279
4994.000,4.274
4998.000,4.089
4999.000,4.000
5000.000,4.322
5001.000,4.098
5003.000,4.515
5006.000,4.378
5007.000,4.435
5008.000,4.167
5009.000,4.079
5010.000,4.096
5017.000,4.128
5018.000,4.008
5022.000,4.314
5025.000,4.176
5031.000,4.131
5033.000,4.396
5041.000,4.211
5043.000,4.200
5044.000,4.088
5048.000,4.382
5049.000,4.047
5052.000,4.190
5056.000,4.479
5058.000,4.340
5060.000,4.000
5062.000,4.208
5064.000,4.071
5066.000,4.121
5067.000,4.143
5068.000,4.055
5069.000,4.760
5071.000,4.123
5072.000,4.271
5073.000,4.520
5075.000,4.259
5080.000,4.000
5085.000,4.412
5088.000,4.194
5090.000,4.150
5092.000,4.056
5094.000,4.441
5095.000,4.488
5100.000,4.181
5102.000,4.521
5103.000,4.341
5104.000,4.241
5110.000,4.320
5115.000,4.375
5116.000,4.333
5122.000,4.478
5125.000,4.235
5130.000,4.393
5132.000,4.345
5137.000,4.129
5143.000,4.017
5149.000,4.033
5154.000,4.212
5156.000,4.219
5157.000,4.189
5160.000,4.069
5164.000,4.253
5165.000,4.535
5166.000,4.250
5167.000,4.087
5168.000,4.450
5170.000,4.189
5174.000,4.000
5180.000,4.239
5195.000,4.239
5204.000,4.064
5206.000,4.000
5208.000,4.058
5212.000,4.550
5215.000,4.400
5218.000,4.159
5221.000,4.167
5229.000,4.130
5235.000,4.086
5240.000,4.143
5252.000,4.246
5255.000,4.617
5257.000,4.144
5258.000,4.050
5259.000,4.059
5266.000,4.069
5275.000,4.126
5290.000,4.108
5291.000,4.348
5296.000,4.171
5297.000,4.100
5300.000,4.209
5313.000,4.125
5315.000,4.029
5317.000,4.048
5329.000,4.131
5332.000,4.397
5336.000,4.383
5337.000,4.215
5343.000,4.639
5349.000,4.058
5358.000,4.040
5363.000,4.344
5371.000,4.102
5372.000,4.000
5375.000,4.483
5381.000,4.000
5383.000,4.000
5384.000,4.413
5385.000,4.000
5392.000,4.136
5396.000,4.123
5398.000,4.036
5399.000,4.017
5401.000,4.089
5407.000,4.222
5408.000,4.059
5413.000,4.182
5416.000,4.208
5423.000,4.041
5427.000,4.580
5434.000,4.008
5435.000,4.196
5440.000,4.314
5443.000,4.133
5446.000,4.444
5447.000,4.321
5449.000,4.126
5451.000,4.223
5454.000,4.156
5460.000,4.365
5461.000,4.083
5464.000,4.230
5466.000,4.096
5469.000,4.157
5475.000,4.045
5476.000,4.176
5484.000,4.430
5486.000,4.116
5487.000,4.298
5489.000,4.129
5497.000,4.021
5499.000,4.551
5504.000,4.167
5511.000,4.110
5512.000,4.104
5513.000,4.258
5514.000,4.025
5516.000,4.066
5517.000,4.106
5521.000,4.058
5525.000,4.000
5528.000,4.400
5529.000,4.286
5533.000,4.000
5534.000,4.185
5537.000,4.391
5541.000,4.074
5542.000,4.662
5545.000,4.342
5557.000,4.211
5559.000,4.179
5560.000,4.171
5568.000,4.041
5579.000,4.208
5581.000,4.297
5582.000,4.596
5586.000,4.071
5589.000,4.417
5591.000,4.261
5592.000,4.039
5593.000,4.350
5594.000,4.085
5596.000,4.085
5602.000,4.000
5609.000,4.675
5610.000,4.200
5611.000,4.258
5622.000,4.128
5626.000,4.387
5629.000,4.475
5630.000,4.209
5631.000,4.177
5645.000,4.274
5657.000,4.096
5658.000,4.128
5665.000,4.087
5668.000,4.090
5670.000,4.250
5671.000,4.486
5674.000,4.122
5679.000,4.412
5680.000,4.044
5690.000,4.458
5691.000,4.146
5692.000,4.000
5694.000,4.200
5696.000,4.500
5704.000,4.258
5707.000,4.260
5718.000,4.083
5724.000,4.093
5729.000,4.226
5731.000,4.233
5733.000,4.125
5736.000,4.267
5739.000,4.098
5742.000,4.106
5743.000,4.400
5748.000,4.037
5753.000,4.241
5757.000,4.103
5764.000,4.109
5768.000,4.703
5770.000,4.345
5778.000,4.182
5783.000,4.077
5785.000,4.285
5791.000,4.089
5793.000,4.167
5802.000,4.075
5805.000,4.066
5808.000,4.299
5814.000,4.000
5817.000,4.115
5823.000,4.019
5825.000,4.034
5832.000,4.051
5835.000,4.226
5839.000,4.548
5841.000,4.144
5842.000,4.038
5845.000,4.276
5846.000,4.161
5847.000,4.008
5851.000,4.012
5855.000,4.039
5858.000,4.070
5859.000,4.000
5862.000,4.600
5864.000,4.205
5868.000,4.134
5871.000,4.170
5873.000,4.242
5885.000,4.083
5892.000,4.088
5908.000,4.121
5918.000,4.217
5930.000,4.362
5933.000,4.244
5934.000,4.000
5936.000,4.611
5939.000,4.045
5942.000,4.029
5943.000,4.077
5945.000,4.176
5948.000,4.231
5952.000,4.326
5962.000,4.480
5968.000,4.364
5973.000,4.389
5977.000,4.098
5983.000,4.107
5984.000,4.700
5986.000,4.442
5994.000,4.321
5997.000,4.404
5999.000,4.111
6002.000,4.072
6003.000,4.106
6013.000,4.081
6020.000,4.395
6024.000,4.126
6027.000,4.250
6032.000,4.135
6034.000,4.095
